tweet_id,tweet_content,timestamp
'877089040717287424,"#ServiceAlert: Following an earlier incident at Canal St, N train service has resumed with delays.",Tue Jun 20 09:01:37 +0000 2017
'877077870493020160,"#ServiceAlert :n/b, N trains are running with delays, due to signal problems at Canal St. Allow additional travel time.",Tue Jun 20 08:17:14 +0000 2017
'877077792864784384,"#ServiceAlert: b/d, R trains are terminating at Atlantic Av, due to track maintenance b/t Atlantic Av and Whitehall St.",Tue Jun 20 08:16:55 +0000 2017
'877077350340579328,"#ServiceAlert: Following an earlier incident b/t Spring St and World Trade Center, A, E and F train service has resumed with delays.",Tue Jun 20 08:15:10 +0000 2017
'877072502199115776,"#ServiceAlert: Following an earlier incident b/t Lexington Av-63 St and Roosevelt Island, F train service has resumed with delays.",Tue Jun 20 07:55:54 +0000 2017
'877071950455201792,"#ServiceAlert: s/b A trains service chnges and delays, due to track maintenance b/t Spring St and World Trade Center.",Tue Jun 20 07:53:42 +0000 2017
'877069906289799168,"#ServiceAlert: n/b F trains are running with delays, due to track maintenance b/t Lexington Av-63 St and Roosevelt Island.",Tue Jun 20 07:45:35 +0000 2017
'877068802822983680,"#ServiceAlert :n/b N trains are running with delays, due to signal problems at Canal St. Allow additional travel time.",Tue Jun 20 07:41:12 +0000 2017
'877061355521679360,"#ServiceAlert: s/b A trains are running exp from 59 St to Canal St, due to track maintenance b/t Spring St and World Trade Center.",Tue Jun 20 07:11:36 +0000 2017
'877028422559694848,"#ServiceAlert: b/d R trains are terminating at Atlantic Av, due to track maintenance b/t Atlantic Av and Whitehall St.",Tue Jun 20 05:00:44 +0000 2017
'877019330080366597,"#ServiceAlert: Following an earlier incident at Mets-Willets Point, 7 train service has resumed with delays.",Tue Jun 20 04:24:37 +0000 2017
'877013556302139392,"#ServiceAlert: Following an earlier incident at Prospect Av, R train service has resumed with delays.",Tue Jun 20 04:01:40 +0000 2017
'877001416275107845,"#ServiceAlert: Following an earlier incident at 55 St, D train service has resumed with delays.",Tue Jun 20 03:13:26 +0000 2017
'876996533639630850,"#ServiceAlert: s/b D trains are running on the N line from 36 St to Stillwell Av, due to a sick passenger at 55 St.",Tue Jun 20 02:54:02 +0000 2017
'876994300495745024,"#ServiceAlert: s/b, R trains are running with delays due to signal problems at Prospect Av. Allow additional travel time.",Tue Jun 20 02:45:09 +0000 2017
'876994154550702085,"#ServiceAlert: n/b, R and W trains are running with delays, due to signal problems at Canal St. Allow additional travel time.",Tue Jun 20 02:44:34 +0000 2017
'876994065841172480,"#ServiceAlert: Min St bound, 7 trains are running with delays, due to signal problems at Mets-Willets Point. Allow additional travel time.",Tue Jun 20 02:44:13 +0000 2017
'876993424720834560,"#ServiceAlert: Following an earlier incident at 125 St, 1 train service has resumed with delays.",Tue Jun 20 02:41:40 +0000 2017
'876987951368024065,"#ServiceAlert: Following an earlier incident at 125 St, 4, 5 and 6 train service has resumed with delays.",Tue Jun 20 02:19:55 +0000 2017
'876983827570274304,#ServiceAlert: n/b 6 express 42 St to 125 St due to FDNY activity at 125 St. Allow additional travel time.,Tue Jun 20 02:03:32 +0000 2017
'876974828837900290,"#ServiceAlert: Following an earlier incident at W 4 St-Washington Sq, C and E train service has resumed with delays.",Tue Jun 20 01:27:47 +0000 2017
'876971104581165056,"#ServiceAlert: Min St bound 7 trains are running with delays, due to signal problems at Mets-Willets Point. Allow additional travel time.",Tue Jun 20 01:12:59 +0000 2017
'876968816810631168,"#ServiceAlert: Following an earlier incident at 175 St, A train service has resumed with delays.",Tue Jun 20 01:03:53 +0000 2017
'876968090332004353,"#ServiceAlert: b/d A trains are bypassing 175 St, due to FDNY activity at 175 St. Allow additional travel time.",Tue Jun 20 01:01:00 +0000 2017
'876964687447027712,"#ServiceAlert: n/b A trains terminate at 168 St, due to FDNY activity at 175 St. Allow additional travel time.",Tue Jun 20 00:47:29 +0000 2017
'876960681962213377,"#ServiceAlert: b/d 1 train service changes &amp; delays,  due to an unauthorized person on the tracks at 125 St. See https://t.co/vhZQ2kZ2vb",Tue Jun 20 00:31:34 +0000 2017
'876956262642135040,"#ServiceAlert: Due to an earlier incident at E 180 St, 2 and 5 train service has resumed with delays.",Tue Jun 20 00:14:00 +0000 2017
'876955131023167488,"#ServiceAlert: Following an earlier incident on Wall St, 2 and 3 train service has resumed with delays.",Tue Jun 20 00:09:30 +0000 2017
'876947796234039296,"#ServiceAlert: n/b R and W trains are running with delays, due to signal problems at Canal St. Allow additional travel time.",Mon Jun 19 23:40:22 +0000 2017
'876944230584901634,"#ServiceAlert: Following an earlier incident at Roosevelt Island, F train service has resumed with delays.",Mon Jun 19 23:26:12 +0000 2017
'876942670207352836,"#ServiceAlert: n/b F trains are running with delays, due to a train with mechanical problems at Roosevelt Island.",Mon Jun 19 23:20:00 +0000 2017
'876931230780051462,"#ServiceAlert: Following an earlier incident at Lexington Av-59 St, N, R and W train service has resumed with delays..",Mon Jun 19 22:34:32 +0000 2017
'876928255286226945,"#ServiceAlert: b/d N, R &amp; W train service changes &amp; delays, train with mechanical problems at Lex Av-59 St. See https://t.co/vhZQ2kZ2vb",Mon Jun 19 22:22:43 +0000 2017
'876925609305419778,"Due to a train with mechanical problems at Lex Av-59 St, the service changes below are in effect along F, Q, and R… https://t.co/ioAHqRhVya",Mon Jun 19 22:12:12 +0000 2017
'876925557199577089,"#ServiceAlert: s/b R train service changes &amp; delays, train with mechanical problems at Lexington Av-59 St. See https://t.co/vhZQ2kZ2vb",Mon Jun 19 22:11:59 +0000 2017
'876920027009753088,"#ServiceAlert: Following an earlier incident at Morris Park,5  train service has resumed with delays.",Mon Jun 19 21:50:01 +0000 2017
'876917998237437952,"Due to this afternoon's inclement weather, stairs and platforms may be slippery. Please walk, don't run. Watch your step.",Mon Jun 19 21:41:57 +0000 2017
'876917112102690816,"#ServiceAlert: Following an earlier incident at High St, A and C train service has resumed with delays.",Mon Jun 19 21:38:26 +0000 2017
'876915022089334786,"See below, travel alternatives and service changes in effect for 5 trains due to a fallen tree on the tracks at Mor… https://t.co/vSZSfyncKQ",Mon Jun 19 21:30:08 +0000 2017
'876914812504031233,"#ServiceAlert: n/b A &amp; C via the F from Jay St to W 4 St, due to debris on the tracks at High St. Allow additional travel time.",Mon Jun 19 21:29:18 +0000 2017
'876912376100114432,"#ServiceAlert: b/d no 5 trains b/t E 180 St and Dyre Av, due to a tree on the tracks at Morris Park. Allow additional travel time.",Mon Jun 19 21:19:37 +0000 2017
'876911038217768960,"#ServiceAlert: Due to an earlier incident at Lexington Av/53 St, M train service has resumed with delays.",Mon Jun 19 21:14:18 +0000 2017
'876901259684466688,"#ServiceAlert: s/b C and E trains are running with delays, due to signal problems at W 4 St. Allow additional travel time.",Mon Jun 19 20:35:27 +0000 2017
'876899038792216576,"#ServiceAlert: Following an earlier incident at Myrtle-Wiloughby Avs, G train service has resumed with delays.",Mon Jun 19 20:26:37 +0000 2017
'876898289706299393,"#ServiceAlert: Following an earlier incident at 5 Av, 7 train service has resumed with delays.",Mon Jun 19 20:23:38 +0000 2017
'876897555497582592,#ServiceAlert: n/b G train delays due to a train with mechanical problems at Myrtle-Wiloughby Av. Allow additional travel time.,Mon Jun 19 20:20:43 +0000 2017
'876896903614607361,"#ServiceAlert: 34 St bound 7 trains terminate at 61 St or Queensboro Plz, due to a train with mechanical problems at 5 Av.",Mon Jun 19 20:18:08 +0000 2017
'876894743938179074,"#ServiceAlert:Following an earlier incident at Metropolitan Av, G rain service has resumed with delays.",Mon Jun 19 20:09:33 +0000 2017
'876893684398161920,#ServiceAlert: Court Sq bnd G trains are running with delays due to signal problems at Metropolitan Av. Allow additional travel time.,Mon Jun 19 20:05:20 +0000 2017
'876893625023696896,"#ServiceAlert: s/b, R trains are running with delays, due to signal problems at Prospect Av. Allow additional travel time.",Mon Jun 19 20:05:06 +0000 2017
'876892716055056384,"#ServiceAlert: Following an earlier incident at 96 St, 1 train service has resumed with delays",Mon Jun 19 20:01:30 +0000 2017
'876892131922673664,"#ServiceAlert: s/b R trains are running with delays, due to signal problems at Prospect Av. Allow additional travel time.",Mon Jun 19 19:59:10 +0000 2017
'876890912101724162,"#ServiceAlert: Following an earlier incident at 9 Av, D train service has resumed with delays.",Mon Jun 19 19:54:19 +0000 2017
'876890304862879745,"#ServiceAlert: Following an earlier incident at 34 St-Herald Sq, N, Q, R and W train service has resumed with delays.",Mon Jun 19 19:51:55 +0000 2017
'876888647949307904,"#ServiceAlert: s/b D trains are running exp from 9 Av to 62 St, due to a sick passenger at 9 Av. Allow additional travel time.",Mon Jun 19 19:45:20 +0000 2017
'876887585750122498,"#ServiceAlert: n/b 1 trains are running express from 72 St to 96 St, due to an unauthorized person on the tracks at 96 St.",Mon Jun 19 19:41:06 +0000 2017
'876885961002676224,"#ServiceAlert: n/b R and W trains exp from Canal St to 57 St-7 Av, due to a train with mechanical problems at 34 St.",Mon Jun 19 19:34:39 +0000 2017
'876884928557977600,"#ServiceAlert: n/b R and W trains exp from Canal St to 34 St, due to a train with mechanical problems at 34 St.",Mon Jun 19 19:30:33 +0000 2017
'876883094405619712,"#ServiceAlert: b/d 1, 2 and 3 trains are running with delays, due to an unauthorized person on the tracks at 96 St.",Mon Jun 19 19:23:16 +0000 2017
'876881365186248705,"#ServiceAlert: n/b A and C via F from Jay St to W 4 St, due to debris on the tracks at High St. Allow additional travel time.",Mon Jun 19 19:16:23 +0000 2017
'876876540407152640,"#ServiceAlert: Following an earlier incident at High St, A, C and F train service has resumed with delays.",Mon Jun 19 18:57:13 +0000 2017
'876871329814904832,"#ServiceAlert: Following an earlier incident at Union St and Prospect Av, R train service has resumed with delays.",Mon Jun 19 18:36:31 +0000 2017
'876863590338375682,"#ServiceAlert: n/b A &amp; C trains are running on the F line from Jay St to W 4 St, due to a train with mechanical problems at High St.",Mon Jun 19 18:05:45 +0000 2017
'876863510973730819,"#ServiceAlert: Court Sq bnd G trains are running with delays, due to signal problems at Metropolitan Av. Allow additional travel time.",Mon Jun 19 18:05:27 +0000 2017
'876863308749582341,"#ServiceAlert: b/d R train delayed, due to signal problems at Union St &amp; Prospect Av. Allow additional travel time.",Mon Jun 19 18:04:38 +0000 2017
'876852341126959106,"#ServiceAlert: Following an earlier incident at Dyckman St, A train service has resumed with delays.",Mon Jun 19 17:21:03 +0000 2017
'876849759272796161,"#ServiceAlert: n/b A and C trains are running on the F line from Jay St to W 4 St, due to a train with mechanical problems at High St.",Mon Jun 19 17:10:48 +0000 2017
'876836647064752128,"#ServiceAlert: s/b A trains are bypassing Dyckman St, due to a rail condition. Allow additional travel time.",Mon Jun 19 16:18:42 +0000 2017
'876832417008541697,"#ServiceAlert: n/b A trains are delayed, due to a rail condition at Dyckman St. Allow additional travel time.",Mon Jun 19 16:01:53 +0000 2017
'876825510260690950,"#ServiceAlert: n/b A trains are running with delays, due to a rail condition at Dyckman St. Allow additional travel time.",Mon Jun 19 15:34:26 +0000 2017
'876810371964821504,"#ServiceAlert: Following an earlier incident at 86 St, 6 train service has resumed with delays.",Mon Jun 19 14:34:17 +0000 2017
'876809773752221698,"#ServiceAlert: Following an earlier incident between Prospect Av and 9 St, R train service has resumed with delays.",Mon Jun 19 14:31:55 +0000 2017
'876809227737722881,"#ServiceAlert: Following an earlier incident at W 4 St, F and M train service has resumed with delays.",Mon Jun 19 14:29:44 +0000 2017
'876808534578671616,"#ServiceAlert: s/b 6 trains are running express from 125 St to 42 St, due to a train with mechanical problems at 86 St.",Mon Jun 19 14:26:59 +0000 2017
'876807256838471680,"#ServiceAlert: n/b R express from 36 St to Atlantic Av, due to FDNY activity b/t Prospect Av and 9 St. Allow additional travel time.",Mon Jun 19 14:21:54 +0000 2017
'876804401989595136,"Maintainers are on the scene investigating. We will keep you updated: b/d R trains are delayed, signal problems at Union St &amp; Prospect Av.",Mon Jun 19 14:10:34 +0000 2017
'876804258053619713,"#ServiceAlert: Court Sq bound G trains are delayed, due to signal problems at Metropolitan Av. Allow additional travel time.",Mon Jun 19 14:10:00 +0000 2017
'876804134426611712,"#ServiceAlert: some n/b F via G Bergen St to Court Sq then via E to Roosevelt Av &amp; n/b M delays, due to signal problems at W 4 St.",Mon Jun 19 14:09:30 +0000 2017
'876799935102013440,"#ServiceAlert: Following an earlier incident at 36 St, R train service has resumed with delays.",Mon Jun 19 13:52:49 +0000 2017
'876797789530927105,"#ServiceAlert: n/b R trains are running express from 36 St (BKLYN) to Atlantic Av, due to a sick passenger at 36 St.",Mon Jun 19 13:44:17 +0000 2017
'876794196614688768,"#ServiceAlert: Due to an earlier incident at Ditmas Av, F train service has resumed with delays.",Mon Jun 19 13:30:01 +0000 2017
'876793873368064000,"#ServiceAlert: Following an earlier incident at Wall St, 1, 2 and 3 train service has resumed with delays.",Mon Jun 19 13:28:44 +0000 2017
'876790117339475969,"#ServiceAlert: s/b 2 &amp; 3 trains terminate at Chambers St, due to NYPD activity at Wall St. Visit https://t.co/vhZQ2kZ2vb.",Mon Jun 19 13:13:48 +0000 2017
'876787889413206017,"#ServiceAlert: s/b 2 and 3 trains terminate at Chambers St, due to NYPD activity at Wall St. Allow additional travel time.",Mon Jun 19 13:04:57 +0000 2017
'876787015815180289,"#ServiceAlert: s/b 2 and 3 trains are running with delays, due to NYPD activity at Wall St. Allow additional travel time.",Mon Jun 19 13:01:29 +0000 2017
'876784062832291841,"#ServiceAlert:some n/b F via G Bergen St to Court Sq then via E to Roosevelt Av &amp; n/b M delays, due to signal problems at W 4 St.",Mon Jun 19 12:49:45 +0000 2017
'876780487712296962,"Maintainers are on the scene investigating. We will keep you updated b/d, R trains are delayed, signal problems at Union St &amp; Prospect Av.",Mon Jun 19 12:35:32 +0000 2017
'876779699086606336,"#ServiceAlert: b/d, R trains are running with delays, due to signal problems at Union St &amp; Prospect Av. Allow additional travel time.",Mon Jun 19 12:32:24 +0000 2017
'876770007627296769,"#ServiceAlert: Following an earlier incident at 34 St, 1, 2 and 3 train service has resumed with delays.",Mon Jun 19 11:53:54 +0000 2017
'876765358904025090,"#ServiceAlert: b/d R trains are running with delays, due to signal problems at Union St &amp; Prospect Av. Allow additional travel time.",Mon Jun 19 11:35:25 +0000 2017
'876763395646787587,"#ServiceAlert: s/b 2 &amp; 3 trains service changes, due to NYPD activity at 34 St. Visit https://t.co/vhZQ2kZ2vb",Mon Jun 19 11:27:37 +0000 2017
'876760977454374913,"#ServiceAlert: b/d D, N &amp;  R trains are running with delays, due to signal problems at Union St &amp; Prospect Av. Allow additional travel time.",Mon Jun 19 11:18:01 +0000 2017
'876760433591504898,"#ServiceAlert: b/d 2 &amp; 3 trains are running with delays, due to an unauthorized person on tracks at 34 St. Allow additional travel time.",Mon Jun 19 11:15:51 +0000 2017
'876756232958353409,"#ServiceAlert: s/b D, N trains delays &amp; s/b R express from DeKalb Av to 36 St, due to signal problems at Union St.",Mon Jun 19 10:59:09 +0000 2017
'876753672369315842,"#ServiceAlert: Court Sq bound G trains are running with delays, due to signal problems at Metropolitan Av. Allow additional travel time.",Mon Jun 19 10:48:59 +0000 2017
'876752283526103040,"#ServiceAlert: Court Sq G trains are running with delays, due to signal problems at Broadway. Allow additional travel time.",Mon Jun 19 10:43:28 +0000 2017
'876748936245018624,"#ServiceAlert: s/b D, N &amp; R trains are running with delays, due to signal problems at Union St. Allow additional travel time.",Mon Jun 19 10:30:10 +0000 2017
'876747011395137536,"#ServiceAlert: s/b R trains are running with delays, due to signal problems at Union St. Allow additional travel time.",Mon Jun 19 10:22:31 +0000 2017
'876734351337246720,"#ServiceAlert: Folllowing an earlier incident from 36 St(Queens) to Forest Hills-71 Av, E and F train service has resumed with delays.",Mon Jun 19 09:32:12 +0000 2017
'876729653125402624,"#ServiceAlert: n/b E local Queens Plaza to 71 Av, n/b F local 21 St to 71 Av, Track maintenance from 36 St(Qns) to 71 Av.",Mon Jun 19 09:13:32 +0000 2017
'876727228746395650,"#ServiceAlert: As of 5 AM, the Sutter Av-Rutland Rd and Junius St stations have reopened for 3 and 4 subway service.",Mon Jun 19 09:03:54 +0000 2017
'876623787868999680,"#ServiceAlert: Following an earlier incident at East Broadway, F train service has resumed with delays.",Mon Jun 19 02:12:52 +0000 2017
'876622826689748992,"#ServiceAlert: n/b F trains are running with delays, due to ongoing signal problems at East Broadway. Allow additional travel time.",Mon Jun 19 02:09:03 +0000 2017
'876620436871794688,"#ServiceAlert: Following an earlier incident at Lafayette Av, C train service has resumed with delays.",Mon Jun 19 01:59:33 +0000 2017
'876615852447105025,"#ServiceAlert: s/b C trains are running exp from Hoyt St to Euclid Av, due to sick passenger at Lafayette Av. Allow additional travel time",Mon Jun 19 01:41:20 +0000 2017
'876607053946552320,"#ServiceAlert: n/b F trains are running with delays, due to signal problems at East Broadway. Allow additional travel time.",Mon Jun 19 01:06:22 +0000 2017
'876599462596149250,"#ServiceAlert: Due to an earlier incident at High St, A C and F train service has resumed with delays.",Mon Jun 19 00:36:12 +0000 2017
'876581818258132992,"#ServiceAlert: Following an earlier incident at 77 St, D, N and R train service has resumed with delays.",Sun Jun 18 23:26:06 +0000 2017
'876549522863792128,"Sutter Av-Rutland Rd &amp; Junius St Stations on 3 line to reopen for service 5 AM June 19, after months-long rehabilit… https://t.co/5x1sT6xFZI",Sun Jun 18 21:17:46 +0000 2017
'876537541410926592,"#ServiceAlert: Following an earlier incident at Ditmas Av, F train service has resumed with delays.",Sun Jun 18 20:30:09 +0000 2017
'876534640525414400,"#ServiceAlert: s/b R trains service changes and delays, due to a train with mechanical problems at 77 St. See https://t.co/vhZQ2kZ2vb",Sun Jun 18 20:18:38 +0000 2017
'876533456129458176,"#ServiceAlert: n/b F trains are running with delays, due to a train with mechanical problems at Ditmas Av. Allow additional travel time.",Sun Jun 18 20:13:55 +0000 2017
'876511096504537088,"#ServiceAlert: Following an earlier incident at Lexington Av-53 St, E train service has resumed with delays.",Sun Jun 18 18:45:04 +0000 2017
'876509334473121792,Check out #chihuly @NYBG and experience breathtaking works of art. Find out how you can save on tickets. Details:… https://t.co/sbb2HYsBeH,Sun Jun 18 18:38:04 +0000 2017
'876505911136800772,"#ServiceAlert: Following an earlier incident at Brooklyn Bridge, 4 and 5 train service has resumed with delays.",Sun Jun 18 18:24:28 +0000 2017
'876503886571462656,"#ServiceAlert: n/b, E trains delayed, due to signal problems at Lexington Av-53 St. Allow additional travel time.",Sun Jun 18 18:16:25 +0000 2017
'876501554479738880,"#ServiceAlert: s/b 4 and 5 trains are running with delays, due to a sick passenger at Brooklyn Bridge. Allow additional travel time.",Sun Jun 18 18:07:09 +0000 2017
'876478453931016192,"#ServiceAlert: Following an earlier incident at Times Sq-42 St, 2 and 3 train service has resumed with delays.",Sun Jun 18 16:35:22 +0000 2017
'876469688716414983,"#ServiceAlert: n/b E trains delayed, due to signal problems at Lexington Av-53 St. Allow additional travel time.",Sun Jun 18 16:00:32 +0000 2017
'876469617711095809,"#ServiceAlert: s/b 2 &amp; 3 trains local from 96 St to 34 St, due to switch problems at 42 St. Allow additional travel time.",Sun Jun 18 16:00:15 +0000 2017
'876469332724899841,"#ServiceAlert: Following an earlier incident at 149 St-Grand Concourse, 2 and 5 train service has resumed with delays.",Sun Jun 18 15:59:07 +0000 2017
'876468098123145223,"#ServiceAlert: s/b 2 and 5 trains are running with delays, due to a sick passenger at 149 St. Allow additional travel time.",Sun Jun 18 15:54:13 +0000 2017
'876456469054406656,Use code METROCARD to purchase tickets online to @TheFantasticks for only $40.50 Details: https://t.co/6amawXVRnT https://t.co/VF6otZ5vQu,Sun Jun 18 15:08:00 +0000 2017
'876455603329216513,"#ServiceAlert: Following an earlier incident at Times Sq-42 St, N, Q and R train service has resumed with delays.",Sun Jun 18 15:04:34 +0000 2017
'876447765999603712,"#ServiceAlert: s/b N &amp; R trains are running exp from 57 St-7 Av to Canal St, due to FDNY activity at 42 St. Allow additional travel time.",Sun Jun 18 14:33:25 +0000 2017
'876447272581681152,"#ServiceAlert: n/b E trains are running with delays, due to signal problems at Lexington Av-53 St. Allow additional travel time.",Sun Jun 18 14:31:28 +0000 2017
'876440774556229632,"#ServiceAlert: s/b 2 &amp; 3 trains are running local from 96 St to 34 St, due to switch problems at 42 St. Allow additional travel time.",Sun Jun 18 14:05:38 +0000 2017
'876440357671776256,"#ServiceAlert: Following an earlier incident at Bergen St, 4 and 5 train service has resumed with delays.",Sun Jun 18 14:03:59 +0000 2017
'876438178667868160,"#ServiceAlert: s/b 4 and 5 trains exp from Atlantic Av to Franklin Av, due to a sick passenger at Bergen St. Allow additional travel time.",Sun Jun 18 13:55:19 +0000 2017
'876432664064032768,"#ServiceAlert: s/b 2 and 3 trains are running local from 96 St to 34 St, due to switch problems at 42 St. Allow additional travel time.",Sun Jun 18 13:33:25 +0000 2017
'876339466079752192,"#ServiceAlert: Following an earlier incident at Freeman St, 2 and 5 train service has resumed with delays.",Sun Jun 18 07:23:04 +0000 2017
'876338754906202113,"#ServiceAlert: s/b 2 and 5 delayed, injured passenger at Freeman St. Allow additional travel time.",Sun Jun 18 07:20:15 +0000 2017
'876321710965968896,"#ServiceAlert: Following an earlier incident at Canal St, A, E and F train service has resumed with extensive delays.",Sun Jun 18 06:12:31 +0000 2017
'876316677402656768,"#ServiceAlert: b/d A, E and F have service changes and delays, switch problems at Canal St. Details at https://t.co/vhZQ2kZ2vb",Sun Jun 18 05:52:31 +0000 2017
'876313958008983552,"#ServiceAlert: b/d A, E and F have service changes and delays, switch problems at Canal St. Allow additional travel time.",Sun Jun 18 05:41:43 +0000 2017
'876311635794812929,"#ServiceAlert: s/b A, E and F trains delayed, due to switch problems at Canal St. Allow additional travel time.",Sun Jun 18 05:32:29 +0000 2017
'876309595441987584,"#ServiceAlert: Following an earlier incident at 110 St-Cathedral Parkway, 1 train service has resumed with delays.",Sun Jun 18 05:24:23 +0000 2017
'876307116511965184,"#ServiceAlert: n/b 1 trains delayed, sick passenger at 110 St. Allow additional travel time.",Sun Jun 18 05:14:32 +0000 2017
'876267209944911873,"#ServiceAlert: Following an earlier incident at 1 Av, L train service has resumed with extensive delays.",Sun Jun 18 02:35:57 +0000 2017
'876266287177101313,Update; Mechanical Problems at 1 Av: Crews continue investigation; Service changes remain. We will keep you posted.,Sun Jun 18 02:32:17 +0000 2017
'876263916980101120,"#ServiceAlert: b/d L trains have boarding changes and delays, due to a train with mechanical problems at 1 Av. See https://t.co/vhZQ2kZ2vb",Sun Jun 18 02:22:52 +0000 2017
'876262458163421184,"#ServiceAlert: some 8 Av bnd L trains terminate at Bedford Av or Myrtle Av, due to a train with mechanical problems at 1 Av.",Sun Jun 18 02:17:04 +0000 2017
'876252003957170176,"#ServiceAlert: Following an earlier incident at Forest Hills-71 Av, E and F train service has resumed with delays.",Sun Jun 18 01:35:32 +0000 2017
'876251586510671872,"#ServiceAlert: Following an earlier incident at 34 St-Herald Sq, N and R train service has resumed with delays.",Sun Jun 18 01:33:52 +0000 2017
'876229019825565697,"#ServiceAlert: Following an earlier incident at Prince St, N Q and R train service has resumed with delays.",Sun Jun 18 00:04:12 +0000 2017
'876223636646109184,"#ServiceAlert: Following an earlier incident at Central Park North-110 St, 2 and 3 train service has resumed with delays.",Sat Jun 17 23:42:49 +0000 2017
'876221512008826881,#ServiceAlert: n/b 2 and 3  trains are running with delays due to a sick passenger at 110 St. Allow additional travel time.,Sat Jun 17 23:34:22 +0000 2017
'876200838867374080,"#ServiceAlert: Following an earlier incident at Astoria-Ditmars Blvd, N train service has resumed with delays.",Sat Jun 17 22:12:13 +0000 2017
'876192089205350401,"#ServiceAlert: b/d N trains are running with delays, due to switch problems at Astoria-Ditmars Blvd. Allow additional travel time.",Sat Jun 17 21:37:27 +0000 2017
'876186461762093057,"#ServiceAlert: Update: Switch Problems on the N line at Astoria-Ditmars Blvd, maintainers are on scene at this time making repairs.",Sat Jun 17 21:15:05 +0000 2017
'876179145327357952,"#ServiceAlert: b/d no N train service b/t Queensboro Plz &amp; Ditmars Blvd, due to switch problems at Ditmars Blvd.",Sat Jun 17 20:46:01 +0000 2017
'876175048851292160,"#ServiceAlert: Update: Signal Problems on the N, Q &amp; R at Prince St, maintainers are on scene at this time making repairs.",Sat Jun 17 20:29:44 +0000 2017
'876169075931701248,"#ServiceAlert:  b/d. E &amp; F trains are running local , due to, due to track maintenance b/t 71 Av and Queens Plaza.",Sat Jun 17 20:06:00 +0000 2017
'876169013075816448,"#ServiceAlert:  s/b. N and R trains are running with extensive delays, due to track maintenance at 34 St. Allow additional travel time.",Sat Jun 17 20:05:45 +0000 2017
'876168865860005889,"#ServiceAlert: n/b. Q trains are running local from Canal St to 34 St, due to signal problems at Prince St. Allow additional travel time.",Sat Jun 17 20:05:10 +0000 2017
'876168092132540416,"#ServiceAlert: Following an earlier incident at 3 Av-149 St, 2 and 5 train service has resumed with delays.",Sat Jun 17 20:02:06 +0000 2017
'876167291196633088,"#ServiceAlert: n/b Q trains are running local from Canal St to 34 St, due to signal problems at Prince St. Allow additional travel time.",Sat Jun 17 19:58:55 +0000 2017
'876161106598821888,#ServiceAlert: s/b 2 and 5 trains are running with delays due to NYPD activity at 3 Av-149 St. Allow additional travel time.,Sat Jun 17 19:34:20 +0000 2017
'876161011308523520,"#ServiceAlert: Due to an earlier incident  at 72 St, 2 and 3 train service has resumed with delays.",Sat Jun 17 19:33:58 +0000 2017
'876147948630843393,"Take the train to @avenueqmusical now through September 3, 2017 and save over 20% on tickets. Details:… https://t.co/KPWYRS5uoc",Sat Jun 17 18:42:03 +0000 2017
'876143009297047552,"#ServiceAlert: Following an earlier incident at Inwood-207 St, A train service has resumed with delays.",Sat Jun 17 18:22:26 +0000 2017
'876141315972628483,"#ServiceAlert: b/d, A trains are running with delays due to a sick passenger at Inwood-207 St. Allow additional travel time.",Sat Jun 17 18:15:42 +0000 2017
'876141197575815168,"#ServiceAlert:  s/b N and R trains are running with extensive delays, due to track maintenance at 34 St. Allow additional travel time.",Sat Jun 17 18:15:14 +0000 2017
'876141138268344322,"#ServiceAlert:  b/d E &amp; F trains are running local , due to, due to track maintenance b/t 71 Av and Queens Plaza.",Sat Jun 17 18:14:59 +0000 2017
'876137590247878656,"#ServiceAlert: s/b N and R trains are running with extensive delays, due to track maintenance at 34 St. Allow additional travel time.",Sat Jun 17 18:00:54 +0000 2017
'876136137319960576,"#ServiceAlert: Following an earlier incident at High St, A and C train service has resumed with delays.",Sat Jun 17 17:55:07 +0000 2017
'876134220430794752,"#ServiceAlert: s/b A and C trains are running with delays, due to a train with mechanical problems at High St.",Sat Jun 17 17:47:30 +0000 2017
'876132747156303874,"#ServiceAlert: Following an earlier incident at 145 St, 2 and 3 train service has resumed with delays.",Sat Jun 17 17:41:39 +0000 2017
'876130581003870208,"#ServiceAlert: s/b 2 and 3 trains service changes and delays, due to a train with mechanical problems at 145 St. See mta.i",Sat Jun 17 17:33:02 +0000 2017
'876124753353953280,"#ServiceAlert: Following an earlier incident at Queens Plaza, E, F and R train service has resumed with delays.",Sat Jun 17 17:09:53 +0000 2017
'876119503289147392,Take advantage of great deals at retail locations along the B44 SBS Route.Get there with MetroCard.… https://t.co/21Ej55Ngfc,Sat Jun 17 16:49:01 +0000 2017
'876118765972463620,"#ServiceAlert: s/b E, F and R trains are running with delays, due to an unruly passenger at Queens Plaza. Allow additional travel time",Sat Jun 17 16:46:05 +0000 2017
'876117475271856132,"#ServiceAlert: Following an earlier incident at Utica Av, 4 train service has resumed with delays.",Sat Jun 17 16:40:58 +0000 2017
'876116377794433026,"#ServiceAlert: Some n/b 4 trains are terminating at bowling Green, due to FDNY activity at Utica Av. Allow additional travel time.",Sat Jun 17 16:36:36 +0000 2017
'876112578354839552,"#ServiceAlert: n/b 4 trains are running with delays, due to FDNY activity at Utica Av. Allow additional travel time.",Sat Jun 17 16:21:30 +0000 2017
